algorithm,image,objective,K,psnr_mean,psnr_std,ssim_mean,ssim_std,uniformity_mean,uniformity_std,time_mean,n_runs
LADE,img1.png,kapur,7,24.783664640600897,0.7004598419604882,0.8682589348205914,0.009594069021844844,0.9932698907273434,0.0011015519808451775,0.4897430722989763,30
LADE,img1.png,kapur,9,30.01141921982661,1.2577936512511827,0.8803905552316508,0.010784190534412088,0.9979032109827687,0.0008666219623189521,0.5603922985804578,30
LADE,img1.png,kapur,11,31.49056413758059,0.7683001239247117,0.8980519660451134,0.012536385389852111,0.9985607117170695,0.0002720201797531756,0.6327824819056939,30
LADE,img1.png,kapur,12,32.17952206917002,0.7672107801058914,0.9030157334078857,0.013838224604349044,0.9987722495602772,0.0002330014811754386,0.6684922541026026,30
LADE,img1.png,otsu,3,23.749291767605996,0.0001549022422727665,0.7603173360070652,7.667419795023015e-05,0.9915666641164667,1.714352770445832e-07,0.3170421222380052,30
LADE,img1.png,otsu,5,27.638533709963358,0.06486323381588877,0.8492075556625738,0.005876654198952036,0.996557476251316,5.1990657519065686e-05,0.37527573198700936,30
LADE,img1.png,otsu,7,29.884513947234964,0.1188326523292031,0.878686567820504,0.006721241534031551,0.9979477349045084,5.609364922415171e-05,0.43464370137856645,30
LADE,img1.png,otsu,9,31.508814375525535,0.21193272949659664,0.9032323542265749,0.004241551741741136,0.9985881316078508,6.823434907959788e-05,0.48976550553925335,30
LADE,img1.png,otsu,11,32.62110083388201,0.16608087504347005,0.9171784907625194,0.0049669766080657285,0.9989078316376183,4.161846927937176e-05,0.5490060987416655,30
LADE,img1.png,otsu,12,33.21746626226189,0.19325647590731002,0.9247518234586085,0.003663933416444165,0.9990481893798006,4.1920036761533716e-05,0.5761069916188717,30
LADE,img1.png,tsallis,3,21.834444015265866,0.01086139729888421,0.7763973397078353,4.7338242943041674e-05,0.9868918838485077,3.283378584680188e-05,0.34155061113803337,30
LADE,img1.png,tsallis,5,23.745217592573713,0.2510956169620888,0.8493424825931277,0.0036127976925459213,0.9915456584953234,0.0004861643476520682,0.4027429138853525,30
LADE,img1.png,tsallis,7,25.284277675403764,0.5825330821929712,0.8695359241527304,0.00787672856905597,0.9940283141918458,0.0007762655219957658,0.46335410414418826,30
LADE,img1.png,tsallis,9,26.31330170877087,1.1216118270703286,0.8881242741294868,0.009892336922416312,0.995177992441175,0.001220040417905696,0.5261951888212935,30
LADE,img1.png,tsallis,11,27.72313491203351,1.788912381132891,0.9031522347524404,0.012120304889368884,0.9963482438554039,0.0014249750007318408,0.5866606554559742,30
LADE,img1.png,tsallis,12,28.43587654928429,2.0637172936736286,0.9064211281268194,0.009878338201687188,0.9967986962269708,0.0016073107054456537,0.6168018598264704,30
LADE,img10.png,kapur,3,19.679531493277235,0.027182552200733172,0.7576379445500016,0.00023392734303892985,0.9784703396529243,0.00013611178435966255,0.34035096668327847,30
LADE,img10.png,kapur,5,20.637987478592912,0.7183346729909513,0.817769920648883,0.004797415661454721,0.982537785076985,0.0023241994152389573,0.41312112086452546,30
LADE,img10.png,kapur,7,29.205645211527376,0.2555393207770251,0.8671766293511726,0.00803434131787459,0.9975966999166963,0.0001418664509869498,0.48813896397283923,30
LADE,img10.png,kapur,9,30.603914721961665,0.6908313384566196,0.8913766973844301,0.0126929361805098,0.9982391729029115,0.0003090837710521465,0.564153716674385,30
LADE,img10.png,kapur,11,31.954371675246154,0.5469892840190821,0.9165417488367303,0.009609395697116139,0.9987171051229365,0.00016137269639372457,0.6360739971743896,30
LADE,img10.png,kapur,12,32.427617654626104,0.6689939401312945,0.92379183495668,0.009628926117829681,0.9988451321883038,0.0001854365315408835,0.671217841678299,30
LADE,img10.png,otsu,3,24.589604360021056,0.0008632323657888184,0.738298477980909,0.00020720615738632764,0.9930530787975883,1.4383993972638246e-06,0.31585775973120084,30
LADE,img10.png,otsu,5,27.896588131607675,0.06695661977708134,0.8374632218041034,0.0024388179140778085,0.9967557391907309,4.995932325228124e-05,0.37401178202126173,30
LADE,img10.png,otsu,7,30.224244865880078,0.15255241176256437,0.8928573569259955,0.0039794251714492,0.9981021778556968,6.613999942187008e-05,0.433571980567649,30
LADE,img10.png,otsu,9,31.651904566764802,0.18642696361474276,0.9148919779694619,0.005147763717306266,0.9986343613386472,5.793788508502411e-05,0.4918852776909868,30
LADE,img10.png,otsu,11,32.77655885631929,0.16558033959629434,0.9296502474311866,0.005550797041160617,0.9989464831613127,4.0186522196320844e-05,0.5541549416802203,30
LADE,img10.png,otsu,12,33.3137944873244,0.1822361225730745,0.9330037904426763,0.004215992185773619,0.9990690541958809,3.859291780197807e-05,0.5789283028027664,30
LADE,img10.png,tsallis,3,19.763112151833433,0.001472945971374236,0.7562003414831847,0.00018409982878813712,0.97888275852937,7.541548237238033e-06,0.34006191388083,30
LADE,img10.png,tsallis,5,22.374972191692017,1.1169156303150187,0.8223861187956483,0.007208635821837616,0.9880638595288441,0.0029494854555426595,0.4031333485695844,30
LADE,img10.png,tsallis,7,27.359242484140573,1.587876083753048,0.8807216350782465,0.008101808486300233,0.9960553945709982,0.001715067388187648,0.46440002919795614,30
LADE,img10.png,tsallis,9,31.085191760564495,0.7217384664338611,0.9056121829724506,0.00939211992142987,0.998421700496704,0.0002993456258573749,0.5249142152955756,30
LADE,img10.png,tsallis,11,32.19066112622692,0.5350838209443806,0.920286073090386,0.010029487056100439,0.9987858989313985,0.00014790170033599436,0.5852492152713239,30
LADE,img10.png,tsallis,12,32.763359105974466,0.6031237503637463,0.9274603478697468,0.009062727387694187,0.9989339569683627,0.00015194317233928806,0.6149037388851866,30
