algorithm,image,objective,K,psnr_mean,psnr_std,ssim_mean,ssim_std,uniformity_mean,uniformity_std,time_mean,n_runs
JADE,IMG-0017-00010.png,otsu,5,31.884818793860724,0.008522591932079673,0.9601472697739938,0.0001528132659249558,0.9987058109108012,2.5502621862561544e-06,0.8641500347604354,30
JADE,IMG-0017-00010.png,otsu,7,34.3757374288548,0.034969470098916024,0.973939661317689,0.00026968996589280566,0.9992708739371469,5.8223894832476695e-06,0.9286239708696181,30
JADE,IMG-0017-00010.png,otsu,9,36.206215201771364,0.08377702199354585,0.9818286336480547,0.0004128216229411251,0.9995218022736202,9.175482375810558e-06,1.146001873530137,30
JADE,IMG-0017-00010.png,otsu,11,37.64446584755441,0.0901494725988554,0.9861045865763286,0.0003553404189605547,0.9996567277483515,7.184754296162912e-06,1.2454524527924755,30
JADE,IMG-0017-00010.png,otsu,12,38.298022640063884,0.13111745209172002,0.9877821643902656,0.0004572086305027669,0.999704687682341,8.958451295194414e-06,1.5046612763932596,30
JADE,IMG-0017-00010.png,tsallis,3,20.187371645084752,0.0,0.2287302288492926,0.0,0.9808453178157744,0.0,0.7308064415818081,30
JADE,IMG-0017-00010.png,tsallis,5,21.494010026546007,0.10770867879051402,0.27048533545288567,0.0029146009256191888,0.9858187304433101,0.00035198300513633645,0.8296070654488479,30
JADE,IMG-0017-00010.png,tsallis,7,22.51389254988214,0.34656844341513665,0.304111131059637,0.011185099911293201,0.9887578876608448,0.0008851253213316969,0.9675735390279442,30
JADE,IMG-0017-00010.png,tsallis,9,23.612331024241005,0.9767421108932284,0.3472665619705712,0.04511825024710423,0.9910996907245008,0.0017719213902019884,1.0581741832972815,30
JADE,IMG-0017-00010.png,tsallis,11,25.83586687642714,1.6071394165762158,0.46299557806990815,0.09623089715981224,0.9944395992263936,0.002005186488554704,1.164115629081304,30
JADE,IMG-0017-00010.png,tsallis,12,27.555943798875965,2.0766655518497035,0.5808993782580685,0.141074158519843,0.9961053864566007,0.0017475827181190925,1.227720952833382,30
JADE,IMG-0020-00010.png,kapur,3,23.597004985341854,0.0,0.4189823799932403,0.0,0.9912653906321702,0.0,0.716418840115269,30
JADE,IMG-0020-00010.png,kapur,5,28.26800721582949,0.1891061900309816,0.8758140781639532,0.002729264799819025,0.997018249022279,0.00012735603511060804,0.8513638320068518,30
JADE,IMG-0020-00010.png,kapur,7,31.304458068423706,0.1455709457487326,0.9202197277877665,0.002149192457781751,0.9985193678974095,5.0034053509751354e-05,0.982731306940938,30
JADE,IMG-0020-00010.png,kapur,9,33.51743759033225,0.22168368597973898,0.9464589973867601,0.0023377312379208796,0.9991101684563035,4.5737898896105675e-05,1.1159775472789382,30
JADE,IMG-0020-00010.png,kapur,11,35.132774129184796,0.32711809556523186,0.960797413231004,0.002938155405897281,0.9993860768664479,4.666762924147053e-05,1.2502762445015834,30
JADE,IMG-0020-00010.png,kapur,12,35.73964363832598,0.35445523229369946,0.9647962878629532,0.002896727966766481,0.9994659461936916,4.387248487748716e-05,1.3119846985908226,30
JADE,IMG-0020-00010.png,otsu,3,26.8976522268559,0.0,0.8024343309905827,0.0,0.9959152100124464,0.0,0.6768264528674384,30
JADE,IMG-0020-00010.png,otsu,5,30.381374104309945,0.010158636932923043,0.8692291442238893,0.026587618852956466,0.9981728936189553,4.1861559527562845e-06,0.7872774945261578,30
JADE,IMG-0020-00010.png,otsu,7,32.783417414542924,0.0318376091034677,0.9444819440685551,0.0006005720306919062,0.9989497400220173,7.730843398752432e-06,0.8928777070948855,30
JADE,IMG-0020-00010.png,otsu,9,34.57682537688115,0.062391007761770055,0.9596236601299997,0.0015109040838070795,0.999304669101624,9.80806710450807e-06,0.9937368318050479,30
JADE,IMG-0020-00010.png,otsu,11,36.02286254412698,0.10126326696852356,0.9688798973087064,0.0015724133209829533,0.9995017982559492,1.1637210280718159e-05,1.0896705750298377,30
JADE,IMG-0020-00010.png,otsu,12,36.65804886988405,0.10569604145549405,0.9725937163023823,0.0014052151061921803,0.9995697413815624,1.058011648869205e-05,1.1404457666523133,30
JADE,IMG-0020-00010.png,tsallis,3,16.733322506953215,0.0,0.2487842685528512,0.0,0.957569722562624,0.0,0.7234332916326821,30
JADE,IMG-0020-00010.png,tsallis,5,22.423747694617653,0.2158783693159002,0.3972356272855299,0.0054936135828399565,0.9885428416087438,0.0005710372583282215,0.8310215027071536,30
JADE,IMG-0020-00010.png,tsallis,7,24.85132692231225,0.4831058001118125,0.47616979170685114,0.017735882741600654,0.9934194084651283,0.0007130693739743417,0.9417080626279737,30
JADE,IMG-0020-00010.png,tsallis,9,27.503841379274476,1.122489336588178,0.5878459620225926,0.05746426128189381,0.9963353780613059,0.000921686666526252,1.0447238041941698,30
JADE,IMG-0020-00010.png,tsallis,11,31.261584000369496,1.855982159224905,0.7779176680534582,0.09508459265113782,0.9983669036217755,0.0007203945567279679,1.1565553153321768,30
